Index,Average Wind Speed
3836,5.766666667
3837,7.563333333
3838,8.443333333
3839,7.906666667
3840,8.143333333
3841,9.776666667
3842,8.883333333
3843,8.56
3844,8.74
3845,8.486666667
3846,9.88
3847,9.73
3848,11.41
3849,10.51
3850,8.74
3851,7.416666667
3852,8.816666667
3853,8.053333333
3854,10.04
3855,11.71
3856,11.89333333
3857,13.63
3858,10.21
3859,8.163333333
3860,7.203333333
3861,0.12
3862,3.53
3863,9.813333333
3864,9.79
3865,10.09
3866,10.93
3867,9.58
3868,9.88
3869,10.15
3870,10.09
3871,11.29
3872,10.15
3873,10.54
3874,9.13
3875,5.736666667
3876,5.243333333
3877,5.593333333
3878,12.19
3879,14.59
3880,15.85
3881,15.04
3882,12.58
3883,6.713333333
3884,7.736666667
3885,2.753333333
3886,8.766666667
3887,9.7
3888,9.52
3889,10.45
3890,10.42
3891,10.78
3892,10.36
3893,10.54
3894,10.99
3895,10.99
3896,10.42
3897,11.14
3898,9.43
3899,5.95
3900,1.746666667
3901,2.85
3902,12.17627119
3903,10.51
3904,11.98
3905,13.03
3906,11.53
3907,10.6
3908,8.513333333
3909,4.91
3910,6.417241379
3911,2.73
3912,7.47
3913,9.25
3914,9.79
3915,11.02
3916,11.11
3917,11.05
3918,9.97
3919,10.33
3920,9.46
3921,8.44
3922,3.913333333
3923,0.12
3924,8.216666667
3925,27.11
3926,32.69
3927,31.31333333
3928,30.78666667
3929,26.55
3930,24.45166667
3931,17.825
3932,17.505
3933,18.94
3934,24.115
3935,18.815
3936,19.89
3937,26.71666667
3938,28.37
3939,32.99666667
3940,35.12
3941,33.9
3942,29.42166667
3943,26.07166667
3944,31.29333333
3945,24.16333333
3946,36.04333333
3947,36.11
3948,30.91666667
3949,27.32666667
3950,25.40666667
3951,20.935
3952,29.21833333
3953,20.075
3954,21.405
3955,16.26440678
3956,9.496666667
3957,12.55
3958,13.36
3959,11.86
3960,12.58
3961,11.2
3962,15.46
3963,17.11
3964,16.15
3965,16.03
3966,16.375
3967,20.435
3968,17.94
3969,17.595
3970,19.62
3971,22.15
3972,24.015
3973,25.355
3974,23.02
3975,23.725
3976,20.755
3977,18.675
3978,14.36
3979,11.41
3980,12.52
3981,12.82
3982,13.36
3983,13.33
3984,17.31
3985,15.28
3986,13.27
3987,13.09
3988,15.28
3989,10.12
3990,9.58
3991,11.71
3992,11.89
3993,11.8
3994,13.605
3995,19.61
3996,19.55
3997,16.725
3998,18.56
3999,21.015
4000,24.12
4001,21.645
4002,19.325
4003,10.99
4004,10.6
4005,12.19
4006,10.84
4007,10.18
4008,10.45
4009,12.31
4010,13.51
4011,14.29
4012,13.93
4013,16.06
4014,17.485
4015,16.87
4016,16.21
4017,12.97
4018,15.34
4019,15.88
4020,14.925
4021,13.03
4022,15.38666667
4023,17
4024,17.14
4025,18.655
4026,17.31
4027,11.14
4028,8.283333333
4029,7.55
4030,4.43
4031,3.676666667
4032,2.796666667
4033,3.253333333
4034,0
4035,7.55
4036,6.136666667
4037,8.223333333
4038,8.673333333
4039,9.22
4040,8.456666667
4041,8.95
4042,6.926666667
4043,4.366666667
4044,9.183333333
4045,9.53
4046,10.78
4047,14.62
4048,17.09
4049,18.33
4050,15.065
4051,10.72
4052,11.11
4053,8.876666667
4054,9.58
4055,4.15
4056,2.156666667
4057,8.156666667
4058,9.19
4059,10.12
4060,8.71
4061,9.64
4062,12.16
4063,10.36
4064,9.810526316
4065,11.62
4066,7.463333333
4067,17.75333333
4068,24.54
4069,32.15333333
4070,37.06666667
4071,37.03
4072,36
4073,33.22666667
4074,27.46166667
4075,17.35
4076,17.14
4077,17.97
4078,20.395
4079,15.65
4080,14.295
4081,19.67
4082,22.905
4083,18.72
4084,18.25
4085,16.305
4086,26.68
4087,27.04666667
4088,28.78666667
4089,28.93333333
4090,28.13666667
4091,31.67333333
4092,33.73666667
4093,31.545
4094,32.14
4095,27.32
4096,24.49
4097,22.53
4098,15.695
4099,13.635
4100,15.715
4101,13.39
4102,10.01
4103,0.783333333
4104,13.63
4105,12.88
4106,14.02
4107,13.03
4108,12.97
4109,13.15
4110,13.84
4111,14.02
4112,13.66
4113,14.17
4114,13.09
4115,21.325
4116,24.84
4117,23.96
4118,25.855
4119,25.75333333
4120,23.465
4121,28.39666667
4122,25.99833333
4123,24.445
4124,19.265
4125,17.835
4126,20.295
4127,19.705
4128,20.58
4129,19.41
4130,18.87
4131,12.65
4132,17.985
4133,18.585
4134,19.785
4135,20.255
4136,19.905
4137,13.755
4138,17.085
4139,21.575
4140,23.67
4141,24.26666667
4142,25.20666667
4143,27.59333333
4144,26.83166667
4145,23.365
4146,19.68
4147,20.275
4148,13.72
4149,12.55
4150,15.52
4151,15.31
4152,16.59
4153,18.42
4154,14.86
4155,11.77
4156,13.15
4157,11.02
4158,8
4159,9.033333333
4160,8.38
4161,10.15
4162,11.44
4163,17.315
4164,22.1
4165,24.76833333
4166,26.71333333
4167,27.77166667
4168,21.965
4169,20.425
4170,17.93
4171,14.915
4172,11.59
4173,10.26333333
4174,11.83
4175,12.67
4176,11.44
4177,8.993333333
4178,9.97
4179,8.76
4180,13.07666667
4181,9.73
4182,7.706666667
4183,9.94
4184,10
4185,8.663333333
4186,6.573333333
4187,1.62
4188,6.993333333
4189,9.27
4190,8.446666667
4191,13.81
4192,13.75
4193,12.79
4194,11.95
4195,7.653333333
4196,8.486666667
4197,3.443333333
4198,8.203333333
4199,6.246666667
4200,8.76
4201,8.52
4202,4.953333333
4203,9.58
4204,6.016666667
4205,5.73
4206,9.58
4207,9.22
4208,9.97
4209,9.58
4210,11.44
4211,10.99
4212,11.83
4213,17.63
4214,17.795
4215,16.665
4216,16.735
4217,17.195
4218,15.47
4219,10.89142857
4220,11.2
4221,11.71
4222,11.8
4223,12.34
4224,12.67
4225,10.24
4226,12.1
4227,11.26
4228,10.15
4229,15.1
4230,17.69
4231,15.01
4232,11.51
4233,14.41
4234,14.56
4235,12.31
4236,7.023333333
4237,3.18
4238,11.53333333
4239,16.61
4240,18.59
4241,17.1
4242,11.38
4243,6.5
4244,0.78
4245,3.843333333
4246,0
4247,7.376666667
4248,8.713333333
4249,8.95
4250,9.34
4251,9.37
4252,9.25
4253,8.853333333
4254,8.8
4255,10.03
4256,8.65
4257,7.296666667
4258,6.133333333
4259,4.08
4260,0
4261,1.53220339
4262,7.366101695
4263,13.45
4264,12.13
4265,12.1
4266,12.43
4267,9.46
4268,10.27
4269,10.45
4270,8.913333333
4271,10.45
4272,9.61
4273,7.726666667
4274,5.88
4275,9.97
4276,9.52
4277,8.896666667
4278,10.24
4279,9.044067797
4280,11.89
4281,9.52
4282,8.375438596
4283,11.41
4284,10.22372881
4285,10.79661017
4286,12.66833333
4287,13.50677966
4288,11.23166667
4289,17.15
4290,15.79
4291,11.41355932
4292,10.98275862
4293,9.07
4294,7.908474576
4295,4.756666667
4296,9.34
4297,10.33103448
4298,10.68135593
4299,11.56
4300,10.24
4301,10.07118644
4302,10.02068966
4303,9.85
4304,8.133333333
4305,9.663333333
4306,7.042857143
4307,9.896551724
4308,9.124137931
4309,14.06034483
4310,15.13
4311,12.05614035
4312,15.34
4313,15.83728814
4314,14.71
4315,10.98644068
4316,10.22105263
4317,8.905084746
4318,7.437931034
4319,6.66779661
4320,7.083333333
4321,7.060377358
4322,3.510714286
4323,9.156666667
4324,10.08571429
4325,9.151724138
4326,9.890909091
4327,9.510344828
4328,11.875
4329,9.073684211
4330,7.168421053
4331,13.61132075
4332,20.728
4333,22.05555556
4334,19.50377358
4335,20.78867925
4336,22.27
4337,22.47777778
4338,19.81818182
4339,12.54117647
4340,12.96666667
4341,11.89795918
4342,10.24489796
4343,14.39591837
4344,18.50588235
4345,19.88823529
4346,22.70588235
4347,22.33529412
4348,17.338
4349,18.61
4350,15.80625
4351,25.49591837
4352,25.68367347
4353,29.384
4354,29.5
4355,36.10816327
4356,37.56086957
4357,38.15531915
4358,36.46538462
4359,29.30425532
4360,28.23333333
4361,24.59148936
4362,23.88653846
4363,17.29782609
4364,13.48461538
4365,8.99245283
4366,11.84528302
4367,8.58490566
4368,9.185454545
4369,13.45
4370,14.14545455
4371,14.58823529
4372,14.63928571
4373,14.92631579
4374,14.22553191
4375,13
4376,15.7
4377,16.02264151
4378,18.4
4379,25.318
4380,29.79387755
4381,27.34814815
4382,31.03448276
4383,36.41071429
4384,35.24642857
4385,39.55178571
4386,36.91428571
4387,32.21454545
4388,30.83703704
4389,22.09090909
4390,21.14821429
4391,18.7
4392,14.98813559
4393,18.11071429
4394,10.94285714
4395,11.81454545
4396,15.51320755
4397,15.14137931
4398,12.85882353
4399,16.32884615
4400,15.63076923
4401,12.82
4402,14.35
4403,15.628
4404,16.79444444
4405,21.22545455
4406,20.95517241
4407,24.7326087
4408,18.72068966
4409,21.145
4410,18.27068966
4411,14.76896552
4412,10.19322034
4413,7.413793103
4414,2.821818182
4415,10.23793103
4416,11.10689655
4417,11.10181818
4418,11.26315789
4419,12.60338983
4420,14.02413793
4421,14.73898305
4422,12.84745763
4423,14.14827586
4424,15.16
4425,14.76896552
4426,15.7
4427,17.705
4428,22.855
4429,22.965
4430,23.98166667
4431,24.57
4432,28.39
4433,31.40666667
4434,27.82
4435,24.135
4436,18.645
4437,10.84
4438,11.44
4439,12.7
4440,9.813333333
4441,9.5
4442,4.01
4443,8.756666667
4444,8.86
4445,9.993333333
4446,5.743333333
4447,4.123333333
4448,6.013333333
4449,8.753333333
4450,7.196666667
4451,4.713333333
4452,6.556666667
4453,9.89
4454,9.86
4455,8.424137931
4456,9.674509804
4457,13.09
4458,13.63
4459,7.776666667
4460,8.43
4461,9.06
4462,7.69
4463,9.873333333
4464,7.653333333
4465,7.02
4466,5.29
4467,6.633333333
4468,0
4469,4.806666667
4470,8.77
4471,10.3
4472,7.56
4473,7.686666667
4474,6.836666667
4475,8.836666667
4476,15.625
4477,16.735
4478,15.665
4479,19.94
4480,18.525
4481,16.21
4482,16.815
4483,11.28333333
4484,7.636666667
4485,8.93
4486,9.55
4487,8.8
4488,9.19
4489,7.633333333
4490,3.263333333
4491,6.703333333
4492,6.45
4493,5.49
4494,3.046666667
4495,9.31
4496,6.55
4497,8.84
4498,7.11
4499,9.371929825
4500,12.20666667
4501,14.44
4502,15.25
4503,14.655
4504,14.68
4505,13.36
4506,12.22
4507,10.15
4508,9.52
4509,5.963333333
4510,4.536666667
4511,11.79333333
4512,1.476666667
4513,5.106666667
4514,6.183333333
4515,7.13
4516,7.996666667
4517,9.05
4518,10
4519,8.406666667
4520,9.52
4521,9.22
4522,7.373333333
4523,1.65
4524,9.36
4525,11.59333333
4526,15.01
4527,15.28
4528,17.28
4529,16.975
4530,14.35
4531,10.42
4532,9.236666667
4533,2.086666667
4534,8.563333333
4535,6.923333333
4536,7.773333333
4537,9.1
4538,9.28
4539,9.1
4540,9.16
4541,8.793333333
4542,8.166666667
4543,9.626666667
4544,8.516666667
4545,9.673333333
4546,5.256666667
4547,10.42
4548,12.85
4549,16.18
4550,14.99
4551,12.555
4552,11.49666667
4553,12.28166667
4554,14.475
4555,10.84
4556,10.21
4557,9.223333333
4558,7.006666667
4559,5.833333333
4560,7.693333333
4561,10.18
4562,9.04
4563,8.493333333
4564,12.07
4565,14.32
4566,14.23
4567,11.2
4568,11.23
4569,11.23
4570,10.99
4571,10.51
4572,13.165
4573,20.73
4574,22.285
4575,20.49
4576,18.58
4577,17.355
4578,14.4
4579,12.4
4580,9.91
4581,9.04
4582,10.25666667
4583,9.386666667
4584,6.94
4585,2.02
4586,5.42
4587,8.053333333
4588,12.85
4589,9.89
4590,9.4
4591,10.01666667
4592,2.91
4593,4.683333333
4594,4.316666667
4595,11.82
4596,9.813333333
4597,7.348333333
4598,14.33666667
4599,10.3
4600,6.41
4601,7.82
4602,7.068333333
4603,18.325
4604,16.18
4605,15.28
4606,9.633333333
4607,11.44
4608,12.19
4609,11.62
4610,10.54
4611,15.73
4612,14.59
4613,15.07
4614,14.86
4615,14.68
4616,14.32
4617,15.4
4618,15.755
4619,18.85
4620,18.115
4621,19.24
4622,18.55
4623,16.945
4624,12.85
4625,10.29333333
4626,14.695
4627,8.24
4628,6.81
4629,11.56
4630,10.99
4631,10.66
4632,10.3
4633,8.386666667
4634,11.38
4635,12.25
4636,10.78
4637,7.173333333
4638,10.54
4639,10.87
4640,12.1
4641,12.28
4642,11.5
4643,17.41
4644,21.725
4645,26.95666667
4646,29.66333333
4647,27.6
4648,29.56666667
4649,25.47
4650,22.79
4651,18.18
4652,15.91
4653,16.53
4654,19.11
4655,18.335
4656,12.82
4657,11.01666667
4658,7.656666667
4659,7.68
4660,10.48
4661,6.183333333
4662,5.16
4663,5.803333333
4664,1.143333333
4665,5.07
4666,4.506666667
4667,6.976666667
4668,5.456666667
4669,8.326666667
4670,10.61666667
4671,11.02
4672,10.02333333
4673,11.17
4674,10.87
4675,8.876666667
4676,4.2
4677,2.993333333
4678,7.443333333
4679,9.32
4680,7.513333333
4681,5.393333333
4682,7.436666667
4683,8.023333333
4684,7.486666667
4685,8.676666667
4686,5.626666667
4687,6.063333333
4688,3.006666667
4689,5.166666667
4690,5.49
4691,7.24
4692,7.903333333
4693,5.416666667
4694,6.043333333
4695,9.04
4696,11.98
4697,13.93
4698,13.15
4699,11.11
4700,10.81
4701,11.59
4702,9.236666667
4703,5.203333333
4704,8.696666667
4705,7.536666667
4706,6.77
4707,9.94
4708,9.82
4709,9.58
4710,8.47
4711,7.86
4712,8.176666667
4713,9.24
4714,9.7
4715,11.77
4716,17.385
4717,19.92
4718,22.27
4719,22.4
4720,22.42
4721,20.635
4722,16.945
4723,10.88
4724,6.64
4725,10.75
4726,12.43
4727,12.07
4728,12.67
4729,12.1
4730,11.02
4731,7.09
4732,12.88
4733,12.19
4734,11.64333333
4735,1.63
4736,11.35
4737,12.12333333
4738,8.503333333
4739,12.94
4740,6.523333333
4741,2.513333333
4742,11.2
4743,11.83
4744,12.61
4745,10.87
4746,9.37
4747,4.92
4748,6.76
4749,4.866666667
4750,5.133333333
4751,6.096666667
4752,10
4753,8.65
4754,10.36
4755,9.85
4756,9.1
4757,10.69
4758,9.46
4759,11.08
4760,12.61
4761,10.51
4762,9.4
4763,12.13
4764,18.015
4765,19.275
4766,23.28
4767,22.37
4768,19.345
4769,21.39
4770,19.255
4771,13.72
4772,12.76
4773,12.49
4774,13.12
4775,12.94
4776,15.885
4777,15.82
4778,18.41
4779,20.29
4780,19.995
4781,19.85
4782,18.88
4783,22.905
4784,31.44666667
4785,27.31666667
4786,25.94
4787,30.39666667
4788,35.91
4789,39.995
4790,42.25333333
4791,39.88833333
4792,35.41666667
4793,29.63684211
4794,23.515
4795,14.4440678
4796,12.37
4797,11.95
4798,15.17
4799,13.75789474
4800,8.942372881
4801,9.827118644
4802,9.275862069
4803,13.25714286
4804,17.83214286
4805,15.26666667
4806,14.83103448
4807,15.05789474
4808,16.23684211
4809,17.05517241
4810,23.65789474
4811,22.72352941
4812,23.9
4813,28.41960784
4814,22.45
4815,19.89423077
4816,21.86779661
4817,23.37068966
4818,17.4625
4819,15.135
4820,12.55
4821,9.22
4822,13.15
4823,12.63389831
4824,11.14
4825,11.86
4826,10.96
4827,9.153333333
4828,10.93
4829,7.58
4830,6.776666667
4831,5.04
4832,1.857627119
4833,2.793333333
4834,2.936666667
4835,12.05
4836,11.71
4837,13.69
4838,15.305
4839,13.45
4840,16.675
4841,17.045
4842,14.8
4843,11.23
4844,11.08
4845,11.26
4846,13.57
4847,8.89
4848,12.7
4849,10.58666667
4850,0.63
4851,0
4852,0
4853,6.07
4854,11.35
4855,11.01333333
4856,5.783333333
4857,8.616666667
4858,6.313333333
4859,9.52
4860,5.61
4861,10.67666667
4862,15.19
4863,16.885
4864,17.845
4865,18.285
4866,19.57
4867,17.5
4868,18.03
4869,18.34
4870,17.6
4871,16.065
4872,10.99
4873,8.706666667
4874,9.173333333
4875,3.06
4876,3.746666667
4877,4.76
4878,8.396666667
4879,11.29
4880,9.43
4881,9.31
4882,2.38
4883,9.826666667
4884,10.73
4885,8.56
4886,10.79666667
4887,13.81
4888,15.13
4889,17.615
4890,15.915
4891,14.17
4892,12.79
4893,13.06
4894,12.04
4895,9.683333333
4896,8.213333333
4897,7.48
4898,8.563333333
4899,10.53666667
4900,8.06
4901,9.58
4902,10.03
4903,9.55
4904,8.92
4905,10.03
4906,7.349152542
4907,6.076666667
4908,9.216666667
4909,10.03666667
4910,9.87
4911,12.71666667
4912,16.095
4913,15.31
4914,13.72
4915,10.54
4916,10.6
4917,5.446666667
4918,7.803333333
4919,6.336666667
4920,7.643333333
4921,8.423333333
4922,6.246666667
4923,9.7
4924,13.48
4925,11.5
4926,9.56
4927,11.41
4928,6.976666667
4929,5.8
4930,12.68
4931,22.63
4932,27.15666667
4933,34.39333333
4934,30.94333333
4935,30.44666667
4936,25.71833333
4937,22.105
4938,20.945
4939,13.685
4940,13.39
4941,10.3
4942,7.013333333
4943,8.973333333
4944,11.865
4945,5.633333333
4946,7.463333333
4947,6.013333333
4948,9.613333333
4949,10.09
4950,10.94666667
4951,8.523333333
4952,9.5
4953,7.533333333
4954,1.08
4955,11.57
4956,13.57
4957,16.235
4958,15.895
4959,13.84
4960,16.76779661
4961,16.8
4962,13.6
4963,9.823333333
4964,9.543333333
4965,12.7
4966,10.66
4967,10.85666667
4968,7.05
4969,3.67
4970,2.096666667
4971,6.566666667
4972,5.94
4973,8.463333333
4974,6.86
4975,6.043333333
4976,7.266666667
4977,5.65
4978,2.376666667
4979,9.336666667
4980,4.403333333
4981,6.123333333
4982,6.71
4983,10.33666667
4984,9.306666667
4985,11.62
4986,10.51
4987,7.86
4988,3.05
4989,1.02
4990,7.033333333
4991,3.126666667
4992,9.873333333
4993,8.773333333
4994,9.45
4995,9.61
4996,8.11
4997,8.74
4998,4.69
4999,8.74
5000,4.173333333
5001,8.876666667
5002,9.483333333
5003,15.83
5004,19.51
5005,19.04
5006,17.445
5007,19.415
5008,22.46
5009,25.945
5010,27.19666667
5011,21.34
5012,20.06
5013,16.825
5014,12.82
5015,16.91
5016,17.58
5017,17.535
5018,11.5
5019,8.756666667
5020,5.933333333
5021,6.14
5022,3.36
5023,7.693333333
5024,8.09
5025,9.506666667
5026,8.273333333
5027,2.993333333
5028,4.92
5029,2.403333333
5030,5.726666667
5031,12.15333333
5032,14.44
5033,14.42
5034,16.7
5035,12.47833333
5036,7.086666667
5037,12.93
5038,7.22
5039,7.506666667
5040,8.56
5041,9.97
5042,10.54
5043,11.26
5044,10.42
5045,9.82
5046,11.27666667
5047,12.34
5048,13
5049,13.72
5050,13.84
5051,13.78
5052,13.78
5053,11.82333333
5054,8.966666667
5055,14.45666667
5056,15.19
5057,17.14
5058,16.715
5059,12.04
5060,6.233333333
5061,4.786666667
5062,3.726666667
5063,6.59
5064,9.31
5065,11.68
5066,7.163333333
5067,5.736666667
5068,6.89
5069,8.12
5070,11.13666667
5071,4.483333333
5072,8.57
5073,9.88
5074,11.14
5075,13.6
5076,15.28
5077,14.745
5078,16.465
5079,17.705
5080,17.775
5081,15.07
5082,13.87
5083,10.9
5084,3.16
5085,3.3
5086,2.5
5087,4.736666667
5088,5.596666667
5089,10.93
5090,9.13
5091,8.703333333
5092,5.896666667
5093,9.58
5094,9.46
5095,9.88
5096,9.89
5097,9.43
5098,10.39
5099,15.255
5100,26.82
5101,28.02666667
5102,24.45
5103,21.14
5104,17.405
5105,15.82166667
5106,16.275
5107,9.53
5108,9.04
5109,8.213333333
5110,11.14
5111,9.49
5112,10.9
5113,12.94
5114,12.25
5115,14.41
5116,13.42
5117,13.39
5118,12.49
5119,13.81
5120,11.59
5121,10.54
5122,18.515
5123,23.345
5124,25.84666667
5125,24.52
5126,24.27
5127,23.925
5128,21.48135593
5129,19.905
5130,15.335
5131,9.39
5132,7.303333333
5133,5.716666667
5134,9.88
5135,12.55
5136,13.18
5137,11.77
5138,12.94
5139,11.32
5140,11.71
5141,10.18
5142,11.17
5143,12.19333333
5144,8.95
5145,7.736666667
5146,5.573333333
5147,5.733333333
5148,8.963333333
5149,11.18
5150,12.46
5151,14.35
5152,15.88
5153,13.66
5154,12.37
5155,9.986666667
5156,19.14
5157,14.65
5158,12.79
5159,13.27
5160,14.17
5161,13.99
5162,13.48
5163,7.443333333
5164,7.573333333
5165,9.753333333
5166,9.16
5167,10.21
5168,6.876666667
5169,9.28
5170,12.37
5171,12.28
5172,11.89166667
5173,18.48
5174,17.325
5175,13.70166667
5176,18.925
5177,21.495
5178,22.09
5179,18.72
5180,19.445
5181,20.3
5182,20.785
5183,18.015
5184,12.28
5185,15.23
5186,16.83389831
5187,19.2
5188,20.795
5189,18.145
5190,20.31
5191,20.73
5192,17.85
5193,14.625
5194,16.85
5195,19.565
5196,21.89
5197,21.935
5198,22.26
5199,23.795
5200,24.995
5201,25.23
5202,23.425
5203,19.545
5204,17.36
5205,21.35
5206,22.865
5207,22.79
5208,22.215
5209,18.375
5210,18.65
5211,18.525
5212,15.25
5213,13.63
5214,20.5
5215,15.97
5216,16.375
5217,12.25
5218,13.52833333
5219,12.28
5220,15.145
5221,16.31
5222,12.19
5223,11.98
5224,13.48
5225,18.145
5226,15.815
5227,14.11
5228,11.41
5229,11.74
5230,11.35
5231,13.93
5232,16.695
5233,15.075
5234,8.903333333
5235,4.21
5236,0
5237,1.62
5238,5.19
5239,5.663333333
5240,6.706666667
5241,17.09
5242,22.42
5243,21.645
5244,15.835
5245,10.57333333
5246,20.96
5247,17.87
5248,14.26
5249,17.39
5250,21.09
5251,17.985
5252,15.965
5253,19.77
5254,21.64
5255,21.915
5256,23.115
5257,20.495
5258,22.93
5259,21.795
5260,19.775
5261,20.505
5262,25.96166667
5263,25.98666667
5264,22.645
5265,22.445
5266,24.57
5267,26.79666667
5268,26.475
5269,27.89333333
5270,27.7
5271,23.8
5272,22.805
5273,22.825
5274,17.905
5275,17.63
5276,18.64
5277,22.35
5278,18.525
5279,18.775
5280,12.52
5281,11.83
5282,12.76
5283,11.35
5284,14.41
5285,13.93
5286,15.01
5287,13
5288,12.61
5289,12.97
5290,14.68
5291,14.745
5292,12.73
5293,17.21
5294,19.915
5295,21.89
5296,22.73
5297,20.07
5298,18.98
5299,19.505
5300,17.005
5301,14.44
5302,12.4
5303,12.195
5304,8.653333333
5305,8.31
5306,9.37
5307,9.17
5308,8.563333333
5309,8.71
5310,10.3
5311,15.525
5312,12.76
5313,13.56833333
5314,15.02
5315,18.745
5316,20.33
5317,21.63
5318,22.315
5319,21.285
5320,18.615
5321,16.78
5322,17.325
5323,16.08
5324,10.81
5325,10.18
5326,2.11
5327,0.546666667
5328,3.913333333
5329,1.893333333
5330,0
5331,4.613333333
5332,8.103333333
5333,7.943333333
5334,7.2
5335,5.123333333
5336,3.516666667
5337,9.16
5338,10.34666667
5339,17.55
5340,22.94
5341,24.3
5342,27.69166667
5343,29.15333333
5344,25.62666667
5345,24.605
5346,23.64
5347,23.91
5348,14.805
5349,15.8
5350,13.69
5351,19.31
5352,20.155
5353,20.49
5354,18.58
5355,17.58
5356,26.99333333
5357,27.36833333
5358,31.31
5359,31.71333333
5360,31.57333333
5361,35.075
5362,32.34833333
5363,34.76
5364,32.91
5365,37.835
5366,35.495
5367,40.08333333
5368,37.96333333
5369,34.70666667
5370,30.86333333
5371,26.64666667
5372,17.235
5373,20.025
5374,23.78
5375,19.99
5376,21.375
5377,21.625
5378,18.445
5379,22.085
5380,20.885
5381,16.88
5382,19.495
5383,20.635
5384,20.585
5385,22.72
5386,24.245
5387,28.50666667
5388,27.16833333
5389,27.57
5390,28.37166667
5391,28.76333333
5392,28.16
5393,25.75
5394,20.015
5395,12.46
5396,9.043333333
5397,6.95
5398,11.26666667
5399,8.37
5400,13
5401,13.45
5402,12.61
5403,12.67
5404,13.33
5405,13
5406,12.7
5407,14.77
5408,11.35
5409,10.3
5410,9.94
5411,12.25
5412,13.75
5413,15.92
5414,15.055
5415,17.49
5416,22.765
5417,26.54666667
5418,19.74166667
5419,8.823333333
5420,18.65666667
5421,17.205
5422,12.615
5423,8.563333333
5424,9.403333333
5425,9.16
5426,10.03
5427,11.47
5428,12.46
5429,14.71
5430,12.91
5431,12.34
5432,15.085
5433,13.9
5434,13.995
5435,18.06
5436,20.125
5437,21.145
5438,15.975
5439,16.165
5440,19.49
5441,18.985
5442,11.33833333
5443,10.22666667
5444,0.596666667
5445,8.51
5446,8.493333333
5447,9.49
5448,11.65
5449,11.29
5450,11.44
5451,10.18
5452,9.94
5453,12.22
5454,12.49
5455,11.95
5456,12.94
5457,13.72
5458,14.32
5459,14.62
5460,11.76666667
5461,9.623333333
5462,7.956666667
5463,11.92
5464,14.05
5465,13.06
5466,11.80833333
5467,5.886666667
5468,3.436666667
5469,3.75
5470,6.523333333
5471,6.743333333
5472,8.126666667
5473,7.8
5474,8.276666667
5475,8.71
5476,9.58
5477,9.4
5478,9.46
5479,8.8
5480,9.4
5481,9.223333333
5482,6.593333333
5483,1.649122807
5484,5.96
5485,11.35
5486,13.03
5487,15.76
5488,15.1
5489,15.665
5490,12.46
5491,10.42
5492,9.7
5493,8.743333333
5494,8.713333333
5495,8.86
5496,10.66
5497,10.3
5498,10.99
5499,15.385
5500,15.59
5501,11.74
5502,11.02333333
5503,6.596666667
5504,17.60666667
5505,23.58
5506,28.29666667
5507,31.4
5508,36.015
5509,38.55333333
5510,44.89166667
5511,38.74166667
5512,33.22
5513,25.03333333
5514,19.00166667
5515,24.045
5516,14.665
5517,13.27
5518,10.80666667
5519,10.44333333
5520,12.88
5521,13.27
5522,11.05666667
5523,10.93333333
5524,15.34
5525,15.46
5526,15.58
5527,13.99
5528,14.5
5529,20.98
5530,22.085
5531,26.59666667
5532,29.62666667
5533,32.34333333
5534,33.70333333
5535,33.795
5536,32.28666667
5537,31.57
5538,34.105
5539,26.59166667
5540,20.26333333
5541,22.64
5542,23.415
5543,33.06
5544,43.68
5545,41.12
5546,35.48333333
5547,37.345
5548,33.25
5549,30.89
5550,25.38833333
5551,27.5
5552,26.71833333
5553,22.405
5554,24.55833333
5555,32.08666667
5556,33.25
5557,33.32372881
5558,32.67
5559,32.37333333
5560,34.92333333
5561,33.34666667
5562,32.90666667
5563,25.305
5564,16.995
5565,13.92
5566,15.44
5567,14.655
5568,12.7
5569,13.63
5570,14.44
5571,15.43
5572,13.33
5573,12.76
5574,13.81
5575,15.46
5576,16.51
5577,15.37
5578,18.835
5579,22.525
5580,26.4
5581,23.84833333
5582,24.76166667
5583,31.44333333
5584,30.03666667
5585,27.98166667
5586,30.78666667
5587,20.365
5588,18.265
5589,16.38
5590,13.19
5591,10.54
5592,11.71
5593,9.94
5594,11.59
5595,11.98
5596,18.655
5597,20.04
5598,17.515
5599,18.675
5600,18.35
5601,15.765
5602,16.165
5603,14.79
5604,21.385
5605,26.86
5606,30.37666667
5607,36.03666667
5608,34.54
5609,33.61166667
5610,32.02666667
5611,27.67833333
5612,22.695
5613,19.51
5614,14.65
5615,15.55
5616,18.37
5617,17.6
5618,19.28
5619,17.07
5620,17.705
5621,18.12
5622,16.48
5623,16.3
5624,17.395
5625,17.935
5626,20.905
5627,27.09333333
5628,32.71333333
5629,34.475
5630,32.55333333
5631,30.19666667
5632,30.78
5633,24.805
5634,25.09166667
5635,24.45666667
5636,18.335
5637,16.205
5638,10.09
5639,9.34
5640,8.86
5641,10
5642,10.33
5643,12.97
5644,10.66
5645,11.44
5646,11.86
5647,11.14
5648,12.61
5649,12.76
5650,14.56
5651,16.41
5652,17.4
5653,14.32
5654,15.325
5655,17.215
5656,18
5657,14.17
5658,14.62
5659,13.51
5660,10.42
5661,6.38
5662,4.67
5663,10.03
5664,3.016666667
5665,0
5666,6.893333333
5667,4.443333333
